unesco_id;unesco_site;acled_event_id;date;event_type;sub_event;distance_km;fatalities;notes;location_acled
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR9984;2018-09-28;Violence against civilians;Attack;3.49;0;On 28 September 2018, in Kyiv, around 30 young men, most of whom had Sich insignia on their clothes, present in the courtroom during the trial of a journalist being accused of treason. The SMM heard the young men verbally insulting the journalist and his defence team and saw small objects being thrown at them. Later, ten police officers in riot gear entered the courtroom, at which point the disruptions ceased.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR10035;2018-09-29;Strategic developments;Looting/property destruction;3.49;0;On 29 September 2018, in Kyiv, the office of a member of parliament had been damaged by unidentified people.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR38230;2018-10-26;Violence against civilians;Attack;0.51;0;On 26 October 2018, unidentified individuals attacked a member of Radical Party near his house in Kiev. They broke his nose and jaw and caused him a concussion. The party connects the attack to the victim's protest activity.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR12871;2018-11-28;Strategic developments;Change to group/activity;0.51;0;As reported on Nov. 28 2018, in Kiev, the Security Service of Ukraine uncovered an organised group, which was assembling and illegally selling weapons, and seized 8 illegal firearms. Members of the group included a National Guard serviceman who was arrested.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR12924;2018-11-29;Violence against civilians;Attack;0.51;0;On Nov. 29 2018, after the arrest of the Ukrainian blogger Oleksandr Baraboshko in Kiev, Ukraine, members of the military prosecutor's office inflicted light bodily injuries on him and tried to obtain evidence by force.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR29684;2018-11-30;Violence against civilians;Attack;0.51;0;On 30 November 2018, unidentified individuals followed to the house and tried to stab a Donbass veteran and members of Traditions and Order in Kyiv. The attackers cut the veteran's face and clothes with a knife and escaped.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR13224;2018-12-06;Strategic developments;Other;3.49;0;Around 06 December 2018, the draft law on the termination of the treaty of friendship between Ukraine and the Russian Federation was adopted in the Vekhovna Rada in Kiev.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR13539;2018-12-13;Strategic developments;Change to group/activity;0.51;0;As reported on Dec. 13 2018, in Kiev, the Security Service of Ukraine uncovered an organised group, which was illegally preparing, re-equipping and selling weapons, and seized 20 illegal firearms and 2500 rounds of various types of ammunition. Participants of the group included active members of the Podilskyy district directorate of the National Police in Kiev.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR13596;2018-12-14;Strategic developments;Change to group/activity;0.51;0;As reported on Dec. 14 2018, the Security Service of Ukraine confiscated 21 F-1 hand grenades, 3 RGD-5 grenades, 15 grenades for a VOG underbarrel grenade launcher and over 3 kg of TNT from a man near Kiev, Ukraine.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR15081;2019-01-22;Strategic developments;Looting/property destruction;3.49;0;On Jan. 22 2019, an unidentified person acted aggressively towards electioneers of the People's Front party and completely demolished their campaigning tent near the Palats Ukrayina metro station in Kiev.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR15449;2019-02-01;Strategic developments;Other;3.88;0;On Feb. 1 2019, at night, an unidentified person fired a gunshot at the windows of the regional office of the National Union of Journalists of Ukraine in the Kiev city centre.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR28221;2019-02-12;Strategic developments;Looting/property destruction;3.88;0;On 12 February 2019, unidentified individuals broke the window of a car of the Kiev city council from Svoboda party and the head of Sokil in Kiev, threw incendiary mixture inside and set it to fire. The car burned down, no injuries were reported.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR16471;2019-02-22;Strategic developments;Looting/property destruction;0.51;0;On 22 February 2019, unidentified persons burned down a car of a journalist in Kiev, Ukraine. No injuries or fatalities were reported. The journalist blames a military prosecutor who previously threatened him with beating or burning his car for writing posts about the prosecutor and his family.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR16867;2019-03-06;Strategic developments;Disrupted weapons use;0.51;0;As reported on 6 March, the police seized six pistols, four carbines, a sniper rifle, seven RGD-5 grenades, an anti-personnel mine, 642 grams of plastic explosive and 448 rounds of ammunition from a group of people in Kiev, Ukraine.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR17369;2019-03-18;Strategic developments;Looting/property destruction;3.88;0;On 18 March 2019, an unidentified person threw incendiary mixture setting fire to a 'Roshen' store [a corporation belonging to President Poroshenko] in the centre of Kiev. No injuries or fatalities were reported.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR19005;2019-04-21;Battles;Armed clash;3.88;0;On 21 April 2019, an unidentified man pushed a police officer away from a police car, sat in a vehicle and ran over the officer causing her serious injuries in central Kiev. The man was arrested.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR25015;2019-05-04;Violence against civilians;Attack;0.51;1;On 4 May 2019, a son of a former deputy mayor of Horlivka and now a member of the DPR government was shot dead in his apartment in Kiev.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR24440;2019-08-26;Explosions/Remote violence;Shelling/artillery/missile attack;3.88;0;"On 26 August 2019, unidentified individual fired grenade launcher at an office building in central Kiev. The building was damaged, no injuries or fatalities were reported. One of the offices that received the most impact from the explosion belongs to a former Parliament's deputy from the Party of Regions; another one belongs to Ukraine's largest bridge construction company.";Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR24553;2019-08-29;Violence against civilians;Attack;3.88;0;On 29 August 2019, a former Ukrainian soldier attacked and beat an openly gay Donbass veteran in central Kiev.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR24746;2019-09-07;Strategic developments;Agreement;0.51;0;On 7 September 2019, Ukraine and Russia exchanged 35 prisoners from each side. Among the prisoners released by Russia are Ukrainian filmmaker Sentsov and 24 Ukrainian sailors whose imprisonment sparked numerous demonstrations in Ukraine. Among those handed over to Moscow are Ukrainian and Russian citizens involved in the conflict in Eastern Ukraine including a witness in MH17 commercial flight downing case.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR26276;2019-10-01;Strategic developments;Agreement;0.51;0;On 1 October 2019, the Trilateral Contact Group on Ukraine agreed on the so-called 'Steinmeier formula' during the negotiations in Minsk that foresees that a law on the special status of Donbass comes into force from the day the non-government-controlled Luhansk and Donetsk hold democratic elections in accordance with the Ukrainian law and OSCE standards. The parties also agreed to start the disengagement of forces in Zolote and Petrovskoye areas on 7 October [coded to Kiev, Ukraine].;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR27490;2019-10-24;Violence against civilians;Attack;0.51;0;On 24 October 2019, three people beat up a Stop Corruption activist in Kiev.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR28644;2019-11-08;Violence against civilians;Attack;0.51;0;On 8 November 2019, a group of people in military uniform broke into an attorney's house in Kyiv Region, beat and tied down him and his family, including his child, and stole his case files.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR28697;2019-11-13;Strategic developments;Looting/property destruction;3.49;0;On 13 November 2019, at night, four unidentified people shot several times at windows of a shop of a Russian footwear brand and painted an ethnic slur in front of it.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR29691;2019-12-01;Violence against civilians;Attack;3.88;1;On 1 December 2019, unidentified individuals fired at the car of a Kyiv regional council deputy from European Solidarity party in central Kyiv when he and his family were inside. The bullet killed a 3-year-old son of the deputy. The deputy was previously accused of affiliation with businesses that finance rebel groups in Eastern Ukraine. Two arrested suspects used to fight on the side of the Ukrainian military in Donbass.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR34401;2020-03-12;Strategic developments;Looting/property destruction;0.51;0;On 12 March 2020, unidentified individuals set fire to a car of the acting head of State Environmental Inspectorate near his apartment in Kyiv. The car was destroyed, no injuries were reported. The victim connects the arson to his activities as the state official, in particular his high fines for polluters and anti-corruption measures.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR34673;2020-03-17;Strategic developments;Change to group/activity;0.51;0;Security measures: On 17 March 2020, the government of Ukraine in Kiev enacted measures to limit the spread of coronavirus - including a ban on gatherings exceeding 10 people and shutting down stores and other public places except those that sell food or medicine. On 22 May 2020, the government of Ukraine eased the quarantine restrictions.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR35894;2020-04-14;Strategic developments;Arrests;0.51;0;On 14 April 2020, in Kyiv, the Security Service of Ukraine (SBU) counterintelligence arrested an SBU major general Shaitanov on charges of high treason: spying for the Russian FSB and arranging attacks on Ukrainian volunteers as part of the FSB's reconnaissance and sabotage operations inside Ukraine.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR36942;2020-05-07;Violence against civilians;Attack;0.51;0;On 7 May 2020, according to the victims, two Donbas veterans from the Azov Battalion were severely beaten by members of National Corps in Kyiv for their support of Serhiy Sternenko - a former member of Right Sector who stabbed in self-defence one of his attackers during the third attack on his life. The leader of National Corps denies these accusations, although confirms the meeting with the two veterans.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR39752;2020-07-10;Strategic developments;Looting/property destruction;3.49;0;Property destruction: On 10 July 2020, members of an anarchist group set fire to a police department in Kiev-Pecherskyi. No injuries were reported.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR39659;2020-07-17;Explosions/Remote violence;Remote explosive/landmine/IED;3.88;0;On 17 July 2020, an unidentified explosive device went off near a metro station in Kiev-Shevchenkivskyi. One person was severely wounded, three others received minor injuries.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR39747;2020-07-21;Violence against civilians;Attack;3.49;0;On 21 July 2020, two Donbas veterans doused an MP from Opposition Platform - For Life party with a chemical disinfectant Zelyonka and threw eggs at him outside the Parliament in Kiev-Pecherskyi for his words that Ukraine does not have sovereignty.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR40135;2020-08-09;Strategic developments;Disrupted weapons use;3.49;0;Defusal: On 9 August 2020, the police defused an IED planted near an office of the Opposition Platform - For Life party in Kiev-Pecherskyi.;Kyiv - Pecherskyi
