id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url
5039,Ceramic products 2,Fragment of an open lamp with a bent edge,,Ceramic products,VI century BC,2015,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5039
5032,Ceramic products 2,Fragment of the neck and shoulders of a Panathenaic amphora,,Ceramic products,last quarter of VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5032
5036,Ceramic products 2,Fragment of a red-figure kylix depicting a courtly scene,,Ceramic products,end of VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5036
5033,Ceramic products 2,Fragment of the neck of a Panathenaic amphora,,Ceramic products,last quarter of VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5033
5035,Ceramic products 2,Fragmented black-figure lekythos with white background,,Ceramic products,480–470s BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5035
5024,Ceramic products 2,Fragment of the wall of a black-figure amphora: superimposed figures of a charioteer and a hoplite standing on a chariot,,Ceramic products,530s BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5024
5021,Ceramic products 2,Fragment of the edge of a black-figure kylix: dolphin to the right,,Ceramic products,560–550s BC,2014,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5021
5026,Ceramic products 2,Fragment of the wall of a black-figure kylix of the band-cup type,,Ceramic products,third quarter of the VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5026
5025,Ceramic products 2,Fragmented black-figure kylix of the band-cup type,,Ceramic products,540–530s BC,2014,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5025
5022,Ceramic products 2,Fragment of the bottom of a black-figure kylix: frieze with a man's legs to the right,,Ceramic products,mid VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5022
5029,Ceramic products 2,Fragment of the wall of a black-figure kylix of the band-cup type: a frieze with a double chain of palmettes framed by arcs of white paint,,Ceramic products,560s BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5029
5023,Ceramic products 2,Fragment of the lid of a black-figure lekan,,Ceramic products,mid VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5023
5027,Ceramic products 2,Fragment of the wall of a black-figure kylix: two horse heads in the frieze,,Ceramic products,third quarter of the VI century BC,2014,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5027
5020,Ceramic products 2,Fragments of the walls of a black-figure skyphos: frieze with two-color tongues,,Ceramic products,second quarter of the VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5020
5028,Ceramic products 2,Fragment of the wall of a black-figure kylix: in the frieze a chariot to the right,,Ceramic products,third quarter of the VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5028
5011,Ceramic products 2,Fragment of the throat and wall of a blackglazed crater with columns,,Ceramic products,second quarter of the VI century BC,2014,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5011
5010,Ceramic products 2,Fragment of the rim and throat of a large blackglazed crater with columns,,Ceramic products,second quarter of the VI century BC,2014,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5010
5019,Ceramic products 2,"Fragments of the edge and walls of a black-figure kylix: friezes with a double chain of palmettes, flowers and lotus buds",,Ceramic products,second quarter of the VI century BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5019
5013,Ceramic products 2,Fragment of the edge of a Laconian bowl: in the area of ​​the handles there is a frieze with a row of dots,,Ceramic products,VI centurу BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5013
5017,Ceramic products 2,Fragment of the wall of a black-figure crater,,Ceramic products,560s BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5017
5012,Ceramic products 2,Fragment of a Laconian type bowl with a laurel branch,,Ceramic products,VI centurу BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5012
5014,Ceramic products 2,Fragment of the rim of a Laconian type bowl with a row of dots,,Ceramic products,VI centurу BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5014
5015,Ceramic products 2,Fragment of the wall of a Laconian type bowl with a series of dots in the handle area,,Ceramic products,VI centurу BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5015
5018,Ceramic products 2,Fragment of the wall of a black-figure krater or dinos with an image of komasts,,Ceramic products,580–575s BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5018
5016,Ceramic products 2,Wall of a Laconian bowl: in the area of ​​the handles there is a frieze with a row of dots,,Ceramic products,VI centurу BC,2017,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5016
5007,Ceramic products 2,Fragmented pyxis on three legs: traces of varnish stripes,,Ceramic products,VI centurу BC,2014,Ancient city of Panticapaeum archaeological site,"https://maps.google.com/?q=45.35076586893507, 36.46981470718562&ll=45.35076586893507, 36.46981470718562&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5007
