id,url,category,name,author,type,cration_date,original_name,circumstances,year_incident,place_incident,latitude,longitude,country,museum_origin,description,links,year_clean,period,has_coordinates,has_author
5505,https://war-sanctions.gur.gov.ua/en/stolen/objects/5505,Ceramic Products,Lids of burial urns,,Ceramic product,I century,,"2020 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://archaeolog.ru/3d/vtours/2021/tavr/index.html х https://chersonesos-sev.ru/media/news/v-muzee-zapovednike-khersones-tavricheskiy-otkrylsya-virtualnyy-tur-po-grandioznoy-vystavke-nakhodok/ Archive links https://archive.fo/e3fqL",2020,Southern suburb of Tavrichesky Chersonese,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5500,https://war-sanctions.gur.gov.ua/en/stolen/objects/5500,Ceramic Products,Fragment of red-lacquered vessels with stamp impressions in the form of crosses,,Ceramic product,V-VI century,,"2020 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://archaeolog.ru/3d/vtours/2021/tavr/index.html х https://chersonesos-sev.ru/media/news/v-muzee-zapovednike-khersones-tavricheskiy-otkrylsya-virtualnyy-tur-po-grandioznoy-vystavke-nakhodok/ Archive links https://archive.fo/e3fqL",2020,Southern suburb of Tavrichesky Chersonese,,,,,Fragment of red-lacquered vessels with stamp impressions in the form of crosses,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5504,https://war-sanctions.gur.gov.ua/en/stolen/objects/5504,Ceramic Products,Funeral urn with the name Alcineus scratched in it,,Ceramic product,II century,,"2020 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://archaeolog.ru/3d/vtours/2021/tavr/index.html х https://chersonesos-sev.ru/media/news/v-muzee-zapovednike-khersones-tavricheskiy-otkrylsya-virtualnyy-tur-po-grandioznoy-vystavke-nakhodok/ Archive links https://archive.fo/e3fqL",2020,Southern suburb of Tavrichesky Chersonese,,,,,Funeral urn with the name Alcineus scratched in it,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5471,https://war-sanctions.gur.gov.ua/en/stolen/objects/5471,Ceramic Products,Fragment of a terracotta figurine with red-brown clay drapery,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26440 Archive links https://archive.fo/dCJzL",2024,"Monument of archeology ""Settlement Artesian""",,,,,Fragment of a terracotta figurine with red-brown clay drapery,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5469,https://war-sanctions.gur.gov.ua/en/stolen/objects/5469,Ceramic Products,A fragment of a chipped spindle whorl made of beige-gray clay,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26465 Archive links https://archive.fo/h09Ps",2024,"Monument of archeology ""Settlement Artesian""",,,,,A fragment of a chipped spindle whorl made of beige-gray clay,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5467,https://war-sanctions.gur.gov.ua/en/stolen/objects/5467,Ceramic Products,Fragment of a terracotta figurine made of brown clay,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26491 Archive links https://archive.fo/YoBl6",2024,"Monument of archeology ""Settlement Artesian""",,,,,Fragment of a terracotta figurine made of brown clay,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5503,https://war-sanctions.gur.gov.ua/en/stolen/objects/5503,Ceramic Products,Funeral urn with the name Apella scratched into it,,Ceramic product,II century,,"2020 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://archaeolog.ru/3d/vtours/2021/tavr/index.html х https://chersonesos-sev.ru/media/news/v-muzee-zapovednike-khersones-tavricheskiy-otkrylsya-virtualnyy-tur-po-grandioznoy-vystavke-nakhodok/ Archive links https://archive.fo/e3fqL",2020,Southern suburb of Tavrichesky Chersonese,,,,,Funeral urn with the name Apella scratched into it,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5468,https://war-sanctions.gur.gov.ua/en/stolen/objects/5468,Ceramic Products,Rim of a red-glazed vessel,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26487 Archive links https://archive.fo/R6ROQ",2024,"Monument of archeology ""Settlement Artesian""",,,,,"With graffiti in the form of the letter ""Δ""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5466,https://war-sanctions.gur.gov.ua/en/stolen/objects/5466,Ceramic Products,Potter's burnisher from the rim of an amphora,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26592 Archive links https://archive.fo/oQ965",2024,"Monument of archeology ""Settlement Artesian""",,,,,Potter's burnisher from the rim of an amphora,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5502,https://war-sanctions.gur.gov.ua/en/stolen/objects/5502,Ceramic Products,Fragment of a funerary urn with the scratched name Philomus,,Ceramic product,I century,,"2020 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://archaeolog.ru/3d/vtours/2021/tavr/index.html х https://chersonesos-sev.ru/media/news/v-muzee-zapovednike-khersones-tavricheskiy-otkrylsya-virtualnyy-tur-po-grandioznoy-vystavke-nakhodok/ Archive links https://archive.fo/e3fqL",2020,Southern suburb of Tavrichesky Chersonese,,,,,Fragment of a funerary urn with the scratched name Philomus,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5465,https://war-sanctions.gur.gov.ua/en/stolen/objects/5465,Ceramic Products,Fragment of a pyramidal sinker,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26684 Archive links https://archive.fo/HQQwu",2024,"Monument of archeology ""Settlement Artesian""",,,,,With two marks of gray clay with beige angoba,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5450,https://war-sanctions.gur.gov.ua/en/stolen/objects/5450,Ceramic Products,A fragment of plaster with a painting,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26863 Archive links https://archive.fo/UYyBy",2024,"Monument of archeology ""Settlement Artesian""",,,,,A fragment of plaster with a painting,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5458,https://war-sanctions.gur.gov.ua/en/stolen/objects/5458,Ceramic Products,Lid made from the wall of an amphora of red-orange clay,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26775 Archive links https://archive.fo/iedcQ",2024,"Monument of archeology ""Settlement Artesian""",,,,,Lid made from the wall of an amphora of red-orange clay,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5462,https://war-sanctions.gur.gov.ua/en/stolen/objects/5462,Ceramic Products,Fragment of a lamp,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26743 Archive links https://archive.fo/TT9RA",2024,"Monument of archeology ""Settlement Artesian""",,,,,Beige and gray modeling clay with inclusion of sea shells,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5460,https://war-sanctions.gur.gov.ua/en/stolen/objects/5460,Ceramic Products,Wall of a light clay amphora with graffiti,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26763 Archive links https://archive.fo/btvkv",2024,"Monument of archeology ""Settlement Artesian""",,,,,Wall of a light clay amphora with graffiti,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5454,https://war-sanctions.gur.gov.ua/en/stolen/objects/5454,Ceramic Products,Graffiti on the wall of a red-lacquered vessel in the form of an oblique cross,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26819 Archive links https://archive.fo/4ihFT",2024,"Monument of archeology ""Settlement Artesian""",,,,,Graffiti on the wall of a red-lacquered vessel in the form of an oblique cross,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5461,https://war-sanctions.gur.gov.ua/en/stolen/objects/5461,Ceramic Products,Pyramid sinker made of brown clay,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26755 Archive links https://archive.fo/tAqr5",2024,"Monument of archeology ""Settlement Artesian""",,,,,Pyramid sinker made of brown clay,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5463,https://war-sanctions.gur.gov.ua/en/stolen/objects/5463,Ceramic Products,Two-line graffiti on the wall of an amphora,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26738 Archive links https://archive.fo/YlLvC",2024,"Monument of archeology ""Settlement Artesian""",,,,,Two-line graffiti on the wall of an amphora,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5456,https://war-sanctions.gur.gov.ua/en/stolen/objects/5456,Ceramic Products,Fragment of a Hellenistic stamp,,Ceramic product,III century BC - III century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26783 Archive links https://archive.fo/7IEet",2024,"Monument of archeology ""Settlement Artesian""",,,,,Fragment of a Hellenistic stamp,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5464,https://war-sanctions.gur.gov.ua/en/stolen/objects/5464,Ceramic Products,Tamga or brand (?) on the wall of brown clay,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26730 Archive links https://archive.fo/mMbDy",2024,"Monument of archeology ""Settlement Artesian""",,,,,Tamga or brand (?) on the wall of brown clay,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5455,https://war-sanctions.gur.gov.ua/en/stolen/objects/5455,Ceramic Products,Graffiti on a fragment of pink plaster,,Ceramic product,VI century BC - IV century,,"2024 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/wall-11636478_26797 Archive links https://archive.fo/g98gU",2024,"Monument of archeology ""Settlement Artesian""",,,,,Graffiti on a fragment of pink plaster,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5448,https://war-sanctions.gur.gov.ua/en/stolen/objects/5448,Ceramic Products,Wine vessel,,Ceramic product,VI century BC - IV century,,"2020 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/video-51232997_456242369 Archive links https://archive.fo/fwEJz",2020,"Monument of archeology ""Settlement Artesian""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5446,https://war-sanctions.gur.gov.ua/en/stolen/objects/5446,Ceramic Products,Lamp,,Ceramic product,VI century BC - IV century,,"2020 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/video-51232997_456242369 Archive links https://archive.fo/fwEJz",2020,"Monument of archeology ""Settlement Artesian""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
5444,https://war-sanctions.gur.gov.ua/en/stolen/objects/5444,Ceramic Products,Gaming chips,,Ceramic product,VI century BC - IV century,,"2021 Place of the incident: Monument of archeology ""Settlement Artesian"" Coordinates (Lat, Lon): 45.396363, 36.167072 Place of last known stay: Links https://vk.com/video-51232997_456242369 Archive links https://archive.fo/fwEJz",2021,"Monument of archeology ""Settlement Artesian""",,,,,Specially processed pieces of ceramic used to play board games,"https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
